@timestamp,@message,@logStream,@log
2024-11-21 19:23:45.262,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1360, in load
",2024/11/21/[$LATEST]23165f0d82f4420fa756fafc491dafcf,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.262,"return _load(
",2024/11/21/[$LATEST]23165f0d82f4420fa756fafc491dafcf,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.262,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1848, in _load
",2024/11/21/[$LATEST]23165f0d82f4420fa756fafc491dafcf,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.262,"result = unpickler.load()
",2024/11/21/[$LATEST]23165f0d82f4420fa756fafc491dafcf,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.262,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1812, in persistent_load
",2024/11/21/[$LATEST]23165f0d82f4420fa756fafc491dafcf,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.260,"wrap_storage=restore_location(storage, location),
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.260,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1685, in restore_location
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.260,"return default_restore_location(storage, map_location)
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.260,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 601, in default_restore_location
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.260,"result = fn(storage, location)
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.260,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 539, in _deserialize
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.260,"device = _validate_device(location, backend_name)
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.260,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 508, in _validate_device
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.260,"raise RuntimeError(
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.260,"RuntimeError: Attempting to deserialize object on a CUDA device but torch.cuda.is_available() is False. If you are running on a CPU-only machine, please use torch.load with map_location=torch.device('cpu') to map your storages to the CPU.
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"engine(args)
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py"", line 180, in engine
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"data = load_data(args.data_path, args.device)
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py"", line 83, in load_data
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"return torch.load(data_path, map_location=device)
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1360, in load
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"return _load(
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1848, in _load
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"result = unpickler.load()
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1812, in persistent_load
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"typed_storage = load_tensor(
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.259,"File ""/opt/conda/envs/cylon_dev/lib/python3.9/site-packages/torch/serialization.py"", line 1784, in load_tensor
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.258,"Traceback (most recent call last):
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
2024-11-21 19:23:45.258,"File ""/tmp/scripts/Anomaly Detection/Inference/inference_batch2048_cuda.py"", line 206, in <module>
",2024/11/21/[$LATEST]8bb6209005fd422dbe1ea01b459cf460,211125778552:/aws/lambda/cosmic-executor
