@timestamp,@message,@logStream,@log
2024-11-26 18:00:09.109,"LD_LIBRARY_PATH: /fmi/python/build
",2024/11/26/[$LATEST]9acc23fae31647098bcab60f893db30d,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:05.711,"END RequestId: a3186476-d803-4303-9b5d-251fd13c0d3a
",2024/11/26/[$LATEST]d2642292c3064c7f9f3f088840037bd0,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:05.711,"REPORT RequestId: a3186476-d803-4303-9b5d-251fd13c0d3a	Duration: 14344.21 ms	Billed Duration: 15347 ms	Memory Size: 10240 MB	Max Memory Used: 2854 MB	Init Duration: 1002.09 ms	
",2024/11/26/[$LATEST]d2642292c3064c7f9f3f088840037bd0,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:05.709,"executed script
",2024/11/26/[$LATEST]d2642292c3064c7f9f3f088840037bd0,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:04.869,"END RequestId: a3bac416-f3b0-4282-bb86-dbce5e43e321
",2024/11/26/[$LATEST]6281d60bba7943ecafac3d6810f50fdc,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:04.869,"REPORT RequestId: a3bac416-f3b0-4282-bb86-dbce5e43e321	Duration: 13612.24 ms	Billed Duration: 14491 ms	Memory Size: 10240 MB	Max Memory Used: 2836 MB	Init Duration: 877.98 ms	
",2024/11/26/[$LATEST]6281d60bba7943ecafac3d6810f50fdc,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:04.868,"executed script
",2024/11/26/[$LATEST]6281d60bba7943ecafac3d6810f50fdc,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:04.754,"Traceback (most recent call last):
",2024/11/26/[$LATEST]d2642292c3064c7f9f3f088840037bd0,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:04.754,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 286, in <module>
",2024/11/26/[$LATEST]d2642292c3064c7f9f3f088840037bd0,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:04.754,"engine(args)
",2024/11/26/[$LATEST]d2642292c3064c7f9f3f088840037bd0,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:04.754,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 234, in engine
",2024/11/26/[$LATEST]d2642292c3064c7f9f3f088840037bd0,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:04.754,"inference(
",2024/11/26/[$LATEST]d2642292c3064c7f9f3f088840037bd0,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:04.754,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 163, in inference
",2024/11/26/[$LATEST]d2642292c3064c7f9f3f088840037bd0,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:04.754,"with open('Results.json', 'w') as json_file:
",2024/11/26/[$LATEST]d2642292c3064c7f9f3f088840037bd0,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:04.754,"OSError: [Errno 30] Read-only file system: 'Results.json'
",2024/11/26/[$LATEST]d2642292c3064c7f9f3f088840037bd0,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.892,"inference(
",2024/11/26/[$LATEST]6281d60bba7943ecafac3d6810f50fdc,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.892,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 163, in inference
",2024/11/26/[$LATEST]6281d60bba7943ecafac3d6810f50fdc,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.892,"with open('Results.json', 'w') as json_file:
",2024/11/26/[$LATEST]6281d60bba7943ecafac3d6810f50fdc,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.892,"OSError: [Errno 30] Read-only file system: 'Results.json'
",2024/11/26/[$LATEST]6281d60bba7943ecafac3d6810f50fdc,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.891,"Traceback (most recent call last):
",2024/11/26/[$LATEST]6281d60bba7943ecafac3d6810f50fdc,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.891,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 286, in <module>
",2024/11/26/[$LATEST]6281d60bba7943ecafac3d6810f50fdc,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.891,"engine(args)
",2024/11/26/[$LATEST]6281d60bba7943ecafac3d6810f50fdc,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.891,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 234, in engine
",2024/11/26/[$LATEST]6281d60bba7943ecafac3d6810f50fdc,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.826,"END RequestId: 20780315-d34e-460c-8fc6-e8aca9b5fccd
",2024/11/26/[$LATEST]23935ed8127147b590e84cb455708965,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.826,"REPORT RequestId: 20780315-d34e-460c-8fc6-e8aca9b5fccd	Duration: 11268.46 ms	Billed Duration: 12142 ms	Memory Size: 10240 MB	Max Memory Used: 2880 MB	Init Duration: 873.29 ms	
",2024/11/26/[$LATEST]23935ed8127147b590e84cb455708965,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.824,"executed script
",2024/11/26/[$LATEST]23935ed8127147b590e84cb455708965,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.100,"END RequestId: fc57b54c-ad46-4a9d-b05e-1d498f2a682c
",2024/11/26/[$LATEST]9b5491c339d141cd8bb214694ac16ce4,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.100,"REPORT RequestId: fc57b54c-ad46-4a9d-b05e-1d498f2a682c	Duration: 11674.46 ms	Billed Duration: 12717 ms	Memory Size: 10240 MB	Max Memory Used: 2844 MB	Init Duration: 1041.77 ms	
",2024/11/26/[$LATEST]9b5491c339d141cd8bb214694ac16ce4,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.098,"executed script
",2024/11/26/[$LATEST]9b5491c339d141cd8bb214694ac16ce4,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.060,"END RequestId: 3b0246e9-646f-48dd-8d7c-4bc4b38acc48
",2024/11/26/[$LATEST]39db14fdda004d5b9ce6488aff3417e3,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.060,"REPORT RequestId: 3b0246e9-646f-48dd-8d7c-4bc4b38acc48	Duration: 11714.46 ms	Billed Duration: 12774 ms	Memory Size: 10240 MB	Max Memory Used: 2835 MB	Init Duration: 1058.58 ms	
",2024/11/26/[$LATEST]39db14fdda004d5b9ce6488aff3417e3,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.059,"executed script
",2024/11/26/[$LATEST]39db14fdda004d5b9ce6488aff3417e3,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.023,"END RequestId: d82a542b-2877-445b-861d-6b5e5a9ef854
",2024/11/26/[$LATEST]bffe2e5a1c554e4897cb567c28ddea8e,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.023,"REPORT RequestId: d82a542b-2877-445b-861d-6b5e5a9ef854	Duration: 11274.84 ms	Billed Duration: 12172 ms	Memory Size: 10240 MB	Max Memory Used: 2849 MB	Init Duration: 896.91 ms	
",2024/11/26/[$LATEST]bffe2e5a1c554e4897cb567c28ddea8e,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.022,"executed script
",2024/11/26/[$LATEST]bffe2e5a1c554e4897cb567c28ddea8e,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.008,"END RequestId: 185d3226-d0c1-438b-8cb3-771504800fdf
",2024/11/26/[$LATEST]af3b7c4d24e748bbabc1348664ad9dc4,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.008,"REPORT RequestId: 185d3226-d0c1-438b-8cb3-771504800fdf	Duration: 11579.90 ms	Billed Duration: 12570 ms	Memory Size: 10240 MB	Max Memory Used: 2854 MB	Init Duration: 989.89 ms	
",2024/11/26/[$LATEST]af3b7c4d24e748bbabc1348664ad9dc4,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:03.006,"executed script
",2024/11/26/[$LATEST]af3b7c4d24e748bbabc1348664ad9dc4,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.959,"END RequestId: 91f2b316-cd62-49ae-a29c-d4fd08e1dcad
",2024/11/26/[$LATEST]a165a009e8c949d1a07bee5c5a0e67fb,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.959,"REPORT RequestId: 91f2b316-cd62-49ae-a29c-d4fd08e1dcad	Duration: 11635.25 ms	Billed Duration: 12582 ms	Memory Size: 10240 MB	Max Memory Used: 2849 MB	Init Duration: 946.31 ms	
",2024/11/26/[$LATEST]a165a009e8c949d1a07bee5c5a0e67fb,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.957,"executed script
",2024/11/26/[$LATEST]a165a009e8c949d1a07bee5c5a0e67fb,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.954,"END RequestId: e9193f1c-1957-4edd-be6a-7bb804d44bc9
",2024/11/26/[$LATEST]74679e31bdef4227b7f06f9fcf313508,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.954,"REPORT RequestId: e9193f1c-1957-4edd-be6a-7bb804d44bc9	Duration: 11707.98 ms	Billed Duration: 12634 ms	Memory Size: 10240 MB	Max Memory Used: 2865 MB	Init Duration: 925.08 ms	
",2024/11/26/[$LATEST]74679e31bdef4227b7f06f9fcf313508,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.953,"executed script
",2024/11/26/[$LATEST]74679e31bdef4227b7f06f9fcf313508,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.912,"END RequestId: 0531bcbb-a2c2-48e3-9208-9276c4232d1e
",2024/11/26/[$LATEST]aafaba282a6545aebaad73a61384bb49,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.912,"REPORT RequestId: 0531bcbb-a2c2-48e3-9208-9276c4232d1e	Duration: 11870.83 ms	Billed Duration: 12598 ms	Memory Size: 10240 MB	Max Memory Used: 2832 MB	Init Duration: 727.15 ms	
",2024/11/26/[$LATEST]aafaba282a6545aebaad73a61384bb49,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.911,"executed script
",2024/11/26/[$LATEST]aafaba282a6545aebaad73a61384bb49,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.855,"Traceback (most recent call last):
",2024/11/26/[$LATEST]23935ed8127147b590e84cb455708965,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.855,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 286, in <module>
",2024/11/26/[$LATEST]23935ed8127147b590e84cb455708965,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.855,"engine(args)
",2024/11/26/[$LATEST]23935ed8127147b590e84cb455708965,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.855,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 234, in engine
",2024/11/26/[$LATEST]23935ed8127147b590e84cb455708965,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.855,"inference(
",2024/11/26/[$LATEST]23935ed8127147b590e84cb455708965,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.855,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 163, in inference
",2024/11/26/[$LATEST]23935ed8127147b590e84cb455708965,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.855,"with open('Results.json', 'w') as json_file:
",2024/11/26/[$LATEST]23935ed8127147b590e84cb455708965,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.855,"OSError: [Errno 30] Read-only file system: 'Results.json'
",2024/11/26/[$LATEST]23935ed8127147b590e84cb455708965,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.811,"END RequestId: 311bd9e3-f3a5-4df9-8bcb-b4af826f1b9e
",2024/11/26/[$LATEST]63cd53aad5054b17a052392ae7a69de6,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.811,"REPORT RequestId: 311bd9e3-f3a5-4df9-8bcb-b4af826f1b9e	Duration: 11617.07 ms	Billed Duration: 12477 ms	Memory Size: 10240 MB	Max Memory Used: 2825 MB	Init Duration: 859.46 ms	
",2024/11/26/[$LATEST]63cd53aad5054b17a052392ae7a69de6,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.809,"executed script
",2024/11/26/[$LATEST]63cd53aad5054b17a052392ae7a69de6,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.706,"END RequestId: 5eb45ee5-30cb-4e3c-934e-8754e88811f6
",2024/11/26/[$LATEST]c71b7a59aeeb4993b5b0adab30fc45ee,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.706,"REPORT RequestId: 5eb45ee5-30cb-4e3c-934e-8754e88811f6	Duration: 11497.27 ms	Billed Duration: 12418 ms	Memory Size: 10240 MB	Max Memory Used: 2857 MB	Init Duration: 920.21 ms	
",2024/11/26/[$LATEST]c71b7a59aeeb4993b5b0adab30fc45ee,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.699,"executed script
",2024/11/26/[$LATEST]c71b7a59aeeb4993b5b0adab30fc45ee,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.613,"END RequestId: cc23af68-31e0-495b-aeea-1bd9b3ff57bf
",2024/11/26/[$LATEST]52487951c5cf4d17bd3c2a32bbf56190,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.613,"REPORT RequestId: cc23af68-31e0-495b-aeea-1bd9b3ff57bf	Duration: 11252.00 ms	Billed Duration: 12314 ms	Memory Size: 10240 MB	Max Memory Used: 2506 MB	Init Duration: 1061.74 ms	
",2024/11/26/[$LATEST]52487951c5cf4d17bd3c2a32bbf56190,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.611,"executed script
",2024/11/26/[$LATEST]52487951c5cf4d17bd3c2a32bbf56190,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.581,"END RequestId: 43e0d967-a443-4e80-916c-b543ebbd3a59
",2024/11/26/[$LATEST]5e4cc529b49d41e69a056f6cf73ccc37,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.581,"REPORT RequestId: 43e0d967-a443-4e80-916c-b543ebbd3a59	Duration: 11307.33 ms	Billed Duration: 12252 ms	Memory Size: 10240 MB	Max Memory Used: 2844 MB	Init Duration: 943.98 ms	
",2024/11/26/[$LATEST]5e4cc529b49d41e69a056f6cf73ccc37,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.579,"executed script
",2024/11/26/[$LATEST]5e4cc529b49d41e69a056f6cf73ccc37,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.574,"END RequestId: b19c085b-beb1-4713-8483-467d8029ce2a
",2024/11/26/[$LATEST]7bda34377daa4dc992a89036446499ef,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.574,"REPORT RequestId: b19c085b-beb1-4713-8483-467d8029ce2a	Duration: 11351.79 ms	Billed Duration: 12290 ms	Memory Size: 10240 MB	Max Memory Used: 2880 MB	Init Duration: 937.60 ms	
",2024/11/26/[$LATEST]7bda34377daa4dc992a89036446499ef,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.572,"executed script
",2024/11/26/[$LATEST]7bda34377daa4dc992a89036446499ef,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.498,"REPORT RequestId: b223649b-1ee5-4d12-bcb7-0cf71ff6c177	Duration: 11235.35 ms	Billed Duration: 12143 ms	Memory Size: 10240 MB	Max Memory Used: 2872 MB	Init Duration: 907.52 ms	
",2024/11/26/[$LATEST]ae6e337a2ca441f09215988b05048cbe,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.497,"END RequestId: b223649b-1ee5-4d12-bcb7-0cf71ff6c177
",2024/11/26/[$LATEST]ae6e337a2ca441f09215988b05048cbe,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.496,"executed script
",2024/11/26/[$LATEST]ae6e337a2ca441f09215988b05048cbe,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.485,"END RequestId: abda0a53-afba-48cb-a5b7-eeb8d875a4ee
",2024/11/26/[$LATEST]5684f9ece71e475db7b810dd70f5db31,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.485,"REPORT RequestId: abda0a53-afba-48cb-a5b7-eeb8d875a4ee	Duration: 11380.26 ms	Billed Duration: 12178 ms	Memory Size: 10240 MB	Max Memory Used: 2824 MB	Init Duration: 797.08 ms	
",2024/11/26/[$LATEST]5684f9ece71e475db7b810dd70f5db31,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.484,"executed script
",2024/11/26/[$LATEST]5684f9ece71e475db7b810dd70f5db31,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.407,"END RequestId: 286d9bb1-30c6-430a-a492-3b0eb39b2aed
",2024/11/26/[$LATEST]3e6634c602034346987e138ed2b6e981,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.407,"REPORT RequestId: 286d9bb1-30c6-430a-a492-3b0eb39b2aed	Duration: 11256.06 ms	Billed Duration: 12092 ms	Memory Size: 10240 MB	Max Memory Used: 2832 MB	Init Duration: 835.48 ms	
",2024/11/26/[$LATEST]3e6634c602034346987e138ed2b6e981,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.405,"executed script
",2024/11/26/[$LATEST]3e6634c602034346987e138ed2b6e981,211125778552:/aws/lambda/cosmic-executor
2024-11-26 17:51:02.379,"END RequestId: 600af456-f432-474f-91b8-c58e5cb8aed3
",2024/11/26/[$LATEST]c11fba306b904dcd8ef5b5f3e7b80628,211125778552:/aws/lambda/cosmic-executor
