@timestamp,@message,@logStream,@log
2024-11-26 16:25:12.114,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 286, in <module>
",2024/11/26/[$LATEST]8292b50e9e77424fbb1a1c3f4d1a1c4e,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.114,"engine(args)
",2024/11/26/[$LATEST]8292b50e9e77424fbb1a1c3f4d1a1c4e,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.114,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 234, in engine
",2024/11/26/[$LATEST]8292b50e9e77424fbb1a1c3f4d1a1c4e,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.114,"inference(
",2024/11/26/[$LATEST]8292b50e9e77424fbb1a1c3f4d1a1c4e,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.114,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 163, in inference
",2024/11/26/[$LATEST]8292b50e9e77424fbb1a1c3f4d1a1c4e,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.114,"with open('Results.json', 'w') as json_file:
",2024/11/26/[$LATEST]8292b50e9e77424fbb1a1c3f4d1a1c4e,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.114,"OSError: [Errno 30] Read-only file system: 'Results.json'
",2024/11/26/[$LATEST]8292b50e9e77424fbb1a1c3f4d1a1c4e,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.011,"engine(args)
",2024/11/26/[$LATEST]7026f6d7426c42d98404c36422bbf425,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.011,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 234, in engine
",2024/11/26/[$LATEST]7026f6d7426c42d98404c36422bbf425,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.011,"inference(
",2024/11/26/[$LATEST]7026f6d7426c42d98404c36422bbf425,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.011,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 163, in inference
",2024/11/26/[$LATEST]7026f6d7426c42d98404c36422bbf425,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.011,"with open('Results.json', 'w') as json_file:
",2024/11/26/[$LATEST]7026f6d7426c42d98404c36422bbf425,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.011,"OSError: [Errno 30] Read-only file system: 'Results.json'
",2024/11/26/[$LATEST]7026f6d7426c42d98404c36422bbf425,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.010,"Traceback (most recent call last):
",2024/11/26/[$LATEST]7026f6d7426c42d98404c36422bbf425,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:12.010,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 286, in <module>
",2024/11/26/[$LATEST]7026f6d7426c42d98404c36422bbf425,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.925,"END RequestId: fdc0b18f-4a45-4241-9dfa-bc637fca384f
",2024/11/26/[$LATEST]22a6446a6d05476297be7dfd28eaa743,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.925,"REPORT RequestId: fdc0b18f-4a45-4241-9dfa-bc637fca384f	Duration: 10603.46 ms	Billed Duration: 11291 ms	Memory Size: 10240 MB	Max Memory Used: 2843 MB	Init Duration: 686.71 ms	
",2024/11/26/[$LATEST]22a6446a6d05476297be7dfd28eaa743,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.924,"executed script
",2024/11/26/[$LATEST]22a6446a6d05476297be7dfd28eaa743,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.866,"Traceback (most recent call last):
",2024/11/26/[$LATEST]09e8d0cdf7ef4e2bbe16c516fd9dc7ec,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.866,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 286, in <module>
",2024/11/26/[$LATEST]09e8d0cdf7ef4e2bbe16c516fd9dc7ec,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.866,"engine(args)
",2024/11/26/[$LATEST]09e8d0cdf7ef4e2bbe16c516fd9dc7ec,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.866,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 234, in engine
",2024/11/26/[$LATEST]09e8d0cdf7ef4e2bbe16c516fd9dc7ec,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.866,"inference(
",2024/11/26/[$LATEST]09e8d0cdf7ef4e2bbe16c516fd9dc7ec,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.866,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 163, in inference
",2024/11/26/[$LATEST]09e8d0cdf7ef4e2bbe16c516fd9dc7ec,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.866,"with open('Results.json', 'w') as json_file:
",2024/11/26/[$LATEST]09e8d0cdf7ef4e2bbe16c516fd9dc7ec,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.866,"OSError: [Errno 30] Read-only file system: 'Results.json'
",2024/11/26/[$LATEST]09e8d0cdf7ef4e2bbe16c516fd9dc7ec,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.571,"Traceback (most recent call last):
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.571,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 286, in <module>
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.571,"engine(args)
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.571,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 234, in engine
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.571,"inference(
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.571,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 163, in inference
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.571,"with open('Results.json', 'w') as json_file:
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.571,"OSError: [Errno 30] Read-only file system: 'Results.json'
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.547,"with open('Results.json', 'w') as json_file:
",2024/11/26/[$LATEST]6b81c1b0e7024fd1a495e42573e61f77,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.547,"OSError: [Errno 30] Read-only file system: 'Results.json'
",2024/11/26/[$LATEST]6b81c1b0e7024fd1a495e42573e61f77,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.546,"Traceback (most recent call last):
",2024/11/26/[$LATEST]6b81c1b0e7024fd1a495e42573e61f77,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.546,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 286, in <module>
",2024/11/26/[$LATEST]6b81c1b0e7024fd1a495e42573e61f77,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.546,"engine(args)
",2024/11/26/[$LATEST]6b81c1b0e7024fd1a495e42573e61f77,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.546,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 234, in engine
",2024/11/26/[$LATEST]6b81c1b0e7024fd1a495e42573e61f77,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.546,"inference(
",2024/11/26/[$LATEST]6b81c1b0e7024fd1a495e42573e61f77,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:11.546,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 163, in inference
",2024/11/26/[$LATEST]6b81c1b0e7024fd1a495e42573e61f77,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:10.793,"Traceback (most recent call last):
",2024/11/26/[$LATEST]22a6446a6d05476297be7dfd28eaa743,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:10.793,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 286, in <module>
",2024/11/26/[$LATEST]22a6446a6d05476297be7dfd28eaa743,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:10.793,"engine(args)
",2024/11/26/[$LATEST]22a6446a6d05476297be7dfd28eaa743,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:10.793,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 234, in engine
",2024/11/26/[$LATEST]22a6446a6d05476297be7dfd28eaa743,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:10.793,"inference(
",2024/11/26/[$LATEST]22a6446a6d05476297be7dfd28eaa743,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:10.793,"File ""/tmp/Anomaly Detection/Inference/inference_data_parallel.py"", line 163, in inference
",2024/11/26/[$LATEST]22a6446a6d05476297be7dfd28eaa743,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:10.793,"with open('Results.json', 'w') as json_file:
",2024/11/26/[$LATEST]22a6446a6d05476297be7dfd28eaa743,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:10.793,"OSError: [Errno 30] Read-only file system: 'Results.json'
",2024/11/26/[$LATEST]22a6446a6d05476297be7dfd28eaa743,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.997,"s3key: Anomaly Detection/blocks/photoz.py path: /tmp/Anomaly Detection/blocks filename: photoz.py
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.997,"downloading key: Anomaly Detection/blocks/photoz.py to /tmp/Anomaly Detection/blocks/photoz.py
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.960,"s3key: Anomaly Detection/Plots/ path: /tmp/Anomaly Detection/Plots filename: 
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.960,"creating os path: /tmp/Anomaly Detection/Plots
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.960,"s3key: Anomaly Detection/blocks/model_vit_inception.py path: /tmp/Anomaly Detection/blocks filename: model_vit_inception.py
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.960,"creating os path: /tmp/Anomaly Detection/blocks
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.960,"downloading key: Anomaly Detection/blocks/model_vit_inception.py to /tmp/Anomaly Detection/blocks/model_vit_inception.py
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.949,"s3key: Anomaly Detection/blocks/photoz.py path: /tmp/Anomaly Detection/blocks filename: photoz.py
",2024/11/26/[$LATEST]b70e567b847d48a384ba45fb45bbcb60,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.949,"downloading key: Anomaly Detection/blocks/photoz.py to /tmp/Anomaly Detection/blocks/photoz.py
",2024/11/26/[$LATEST]b70e567b847d48a384ba45fb45bbcb60,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.924,"s3key: Anomaly Detection/Plot_Redshift.py path: /tmp/Anomaly Detection filename: Plot_Redshift.py
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.924,"downloading key: Anomaly Detection/Plot_Redshift.py to /tmp/Anomaly Detection/Plot_Redshift.py
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.910,"s3key: Anomaly Detection/Plots/ path: /tmp/Anomaly Detection/Plots filename: 
",2024/11/26/[$LATEST]b70e567b847d48a384ba45fb45bbcb60,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.910,"creating os path: /tmp/Anomaly Detection/Plots
",2024/11/26/[$LATEST]b70e567b847d48a384ba45fb45bbcb60,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.910,"s3key: Anomaly Detection/blocks/model_vit_inception.py path: /tmp/Anomaly Detection/blocks filename: model_vit_inception.py
",2024/11/26/[$LATEST]b70e567b847d48a384ba45fb45bbcb60,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.910,"creating os path: /tmp/Anomaly Detection/blocks
",2024/11/26/[$LATEST]b70e567b847d48a384ba45fb45bbcb60,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.910,"downloading key: Anomaly Detection/blocks/model_vit_inception.py to /tmp/Anomaly Detection/blocks/model_vit_inception.py
",2024/11/26/[$LATEST]b70e567b847d48a384ba45fb45bbcb60,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.886,"s3key: Anomaly Detection/NormalCell.py path: /tmp/Anomaly Detection filename: NormalCell.py
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.886,"downloading key: Anomaly Detection/NormalCell.py to /tmp/Anomaly Detection/NormalCell.py
",2024/11/26/[$LATEST]f061137c82494c2a852de8d426ba1a43,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.876,"s3key: Anomaly Detection/Plot_Redshift.py path: /tmp/Anomaly Detection filename: Plot_Redshift.py
",2024/11/26/[$LATEST]b70e567b847d48a384ba45fb45bbcb60,211125778552:/aws/lambda/cosmic-executor
2024-11-26 16:25:02.876,"downloading key: Anomaly Detection/Plot_Redshift.py to /tmp/Anomaly Detection/Plot_Redshift.py
",2024/11/26/[$LATEST]b70e567b847d48a384ba45fb45bbcb60,211125778552:/aws/lambda/cosmic-executor
